# https://patronite.pl/kategoria/47/polityka?page=1
polityka|https://patronite.pl/lokalsi|Lokalsi.net|2|15 zł|1495 zł
polityka|https://patronite.pl/mariuszpiotrowski|Mariusz Piotrowski|0|0 zł|155 zł
polityka|https://patronite.pl/lepszykomentator|Lepszy Komentator|9|123 zł|4531 zł
polityka|https://patronite.pl/OG|Obserwator Gospodarczy|7|94 zł|9309 zł
polityka|https://patronite.pl/profil/257744/info-ketrzyn|info-Kętrzyn24.pl|0|0 zł|10 zł
polityka|https://patronite.pl/pup|Partia Upadku Polski|0|0 zł|51 zł
polityka|https://patronite.pl/tygodnikpodlasianin|Tygodnik Podlasianin|0|0 zł|330 zł
polityka|https://patronite.pl/medialewicowe|Media Lewicowe|0|0 zł|0 zł
polityka|https://patronite.pl/rezerwa|www.rezerwisci.eu|0|0 zł|0 zł
polityka|https://patronite.pl/partiajesien|Partia Jesień|0|0 zł|100 zł
polityka|https://patronite.pl/ChinskiWszechwiedzacy|Jan Anyszewski|0|0 zł|0 zł
polityka|https://patronite.pl/sixh|sixh|0|0 zł|0 zł
# https://patronite.pl/kategoria/47/polityka?page=18
polityka|https://patronite.pl/Fakty|Magazyn Dialogu Społecznego Fakty|0|0 zł|540 zł
polityka|https://patronite.pl/tazagorska|Paulina Zagórska|10|100 zł|45 000 zł
polityka|https://patronite.pl/evtis|Evtis|1|9 zł|79 zł
polityka|https://patronite.pl/WatorAngelika|angelika wątor|0|0 zł|261 zł
polityka|https://patronite.pl/rozbratzostaje|Rozbrat|7|65 zł|2380 zł
polityka|https://patronite.pl/tylkotata|TylkoTata|0|0 zł|2044 zł
polityka|https://patronite.pl/szychtawdanych|Szychta w danych|0|0 zł|280 zł
polityka|https://patronite.pl/KIRGSO|KIRGSO|0|0 zł|0 zł
polityka|https://patronite.pl/zbyszek-g|Zbyszek G|1|10 zł|420 zł
polityka|https://patronite.pl/januszkorwinmikke|Korwin-Mikke.pl - Blog Janusza Korwin-Mikkego|0|0 zł|1420 zł
polityka|https://patronite.pl/demagog|Demagog|68|1710 zł|57 000 zł
# https://patronite.pl/kategoria/47/polityka?page=19
polityka|https://patronite.pl/komorowice|komorowice.pl|0|0 zł|150 zł
polityka|https://patronite.pl/KoLiber|Stowarzyszenie KoLiber|0|0 zł|4388 zł
polityka|https://patronite.pl/Antyfeministyczna|Antyfeministyczna|0|0 zł|3606 zł
polityka|https://patronite.pl/michalmarszal|Michał Marszał|337|4250 zł|215 000 zł
polityka|https://patronite.pl/anna-gryta|Anna Gryta|3|90 zł|680 zł
polityka|https://patronite.pl/alternatywa|Alternatywa|0|0 zł|10 zł
polityka|https://patronite.pl/sierp|Jacek Sierpiński|8|135 zł|6245 zł
polityka|https://patronite.pl/jakubzgierski|Jakub Zgierski|5|55 zł|46 000 zł
polityka|https://patronite.pl/stanrownosci|Stowarzyszenie Stan Równości|0|0 zł|0 zł
polityka|https://patronite.pl/trybunludowy|Trybun Ludowy|0|0 zł|0 zł
polityka|https://patronite.pl/100x100|100x100 Przypomnijmy bohaterki i bohaterów lewicy!|0|0 zł|300 zł
polityka|https://patronite.pl/bnb|Bądź Na Bieżąco|4|105 zł|34 000 zł
# https://patronite.pl/kategoria/47/polityka?page=20
polityka|https://patronite.pl/transgrysy|TransGrysy|7|285 zł|21 000 zł
polityka|https://patronite.pl/ceranpress|Ceran.Press|0|0 zł|1282 zł
polityka|https://patronite.pl/Smuniewski|Konrad Smuniewski|4|75 zł|1690 zł
polityka|https://patronite.pl/queerpl|Queer.pl|5|95 zł|13 000 zł
